tic_id,label,file_path,period_days,duration_days,duration_hours,transit_time,depth,depth_percent,snr,bls_power,n_points_used,n_in_transit_points,n_detected_transits,odd_even_depth_difference,secondary_eclipse_depth,v_shape_score,baseline_days,period_search_min_days,period_search_max_days
66818296,planet,backend/data/lightcurves/planets/TIC_66818296.csv,3.7354237337104874,0.153,3.6719999999999997,1630.8622366213874,0.009637740415505247,0.9637740415505247,90.04884646569477,0.015552068410104859,13765,371,6,0.00048294045099839256,0.0003859300520394626,0.0011645594102016599,23.944004147836495,0.5,11.972002073918247
7088246,planet,backend/data/lightcurves/planets/TIC_7088246.csv,2.160233078742179,0.054,1.296,1658.6691517241754,0.010610574701032438,1.0610574701032438,20.95873507777309,0.02230887263745187,17072,422,11,0.001304910783872848,-0.00022725131284606626,0.004781307705027604,25.123573490728177,0.5,12.561786745364088
79748331,planet,backend/data/lightcurves/planets/TIC_79748331.csv,11.491346786947162,0.078,1.8719999999999999,1664.505451114407,0.000986545155500007,0.09865451555000071,9.346845716375196,4.416352159683749e-05,16591,106,2,5.537030667435161e-05,-0.00012567942140706556,0.00019660677028177087,24.37244840357016,0.5,12.18622420178508
88863718,planet,backend/data/lightcurves/planets/TIC_88863718.csv,1.9288988935990574,0.078,1.8719999999999999,2230.758926380566,0.0008904267791820519,0.0890426779182052,13.491855226846223,0.00030248425503594543,16825,667,13,0.00020162071620832833,-1.782537816641394e-05,0.00017628901643285122,25.01618106732576,0.5,12.50809053366288
92352620,planet,backend/data/lightcurves/planets/TIC_92352620.csv,3.9501976041071134,0.177,4.247999999999999,1328.2998118785179,0.006881515464096877,0.6881515464096877,78.7451943615106,0.0028494200774968562,17523,151,7,5.98846542740894e-05,0.00013512481253408204,,27.743993984281587,0.5,13.871996992140794
106997505,false_positive,backend/data/lightcurves/false_positives/TIC_106997505.csv,2.7465117630666245,0.105,2.52,2231.1853803773274,0.0003207355098476805,0.03207355098476805,10.742607265873662,3.4980596877734786e-05,16796,601,9,6.416403117914804e-05,6.801626454233656e-05,4.04849464129553e-05,24.945553307758473,0.5,12.472776653879237
112395568,false_positive,backend/data/lightcurves/false_positives/TIC_112395568.csv,0.5401596040344814,0.105,2.52,1657.2117481890455,0.0002842908092814955,0.028429080928149553,24.88873920281061,0.000140600318939111,17258,3321,47,4.0386353295396304e-05,0.00022559971103575105,6.521888697352818e-05,25.389105535930412,0.5,12.694552767965206
124709665,false_positive,backend/data/lightcurves/false_positives/TIC_124709665.csv,1.8685790705074323,0.054,1.296,2202.273763504536,0.0012221949064011861,0.12221949064011861,16.998366998291775,0.000324533771277294,17416,505,14,5.9578619265865385e-06,-2.8087728247250254e-05,0.0008479852561398271,25.84055664355128,0.5,12.92027832177564
139853601,false_positive,backend/data/lightcurves/false_positives/TIC_139853601.csv,0.6806817430868897,0.078,1.8719999999999999,2229.564152237867,0.0010633513912858827,0.10633513912858827,44.05817322264429,0.0010700781150892024,16918,1930,37,0.00021742728063034455,8.662882627441526e-05,0.0008510585773822132,25.051825585917868,0.5,12.525912792958934
140706664,false_positive,backend/data/lightcurves/false_positives/TIC_140706664.csv,3.297239173754412,0.153,3.6719999999999997,2258.3331113543163,0.0011560362263843826,0.11560362263843826,8.65516171561167,0.0003201904120561421,16498,660,7,0.0002714433422521534,-6.697796326349259e-05,0.0003118489314944961,24.290007569653426,0.5,12.145003784826713
140830390,false_positive,backend/data/lightcurves/false_positives/TIC_140830390.csv,0.513162774816757,0.3,7.199999999999999,1599.5680511072092,0.0002588601619033515,0.025886016190335148,7.822312242964498,0.00036727682164981745,14293,8302,48,9.330556352593611e-05,,7.370326419087192e-05,24.494758190732,0.5,12.247379095366
141482386,false_positive,backend/data/lightcurves/false_positives/TIC_141482386.csv,0.7822917506389955,0.129,3.096,2036.8502847220489,0.0002789112011716277,0.02789112011716277,6.4003843859743395,0.00016629093291952202,19696,3217,31,1.9774476789691242e-05,0.00014387127330739435,9.217720374210536e-06,24.26635406698415,0.5,12.133177033492075
143257766,false_positive,backend/data/lightcurves/false_positives/TIC_143257766.csv,1.6621331315379748,0.129,3.096,2037.1099838802459,0.0026505341372877744,0.26505341372877744,24.342540550669312,0.0037131549298141118,15983,1111,12,2.8133560226906162e-05,7.802079020868824e-05,0.000857117240133487,20.36205372366385,0.5,10.181026861831924
143994283,false_positive,backend/data/lightcurves/false_positives/TIC_143994283.csv,1.1916430266861702,0.03,0.72,2229.0568429343352,0.0007062831331904329,0.07062831331904329,4.49789614494065,0.0001320964847090006,16950,410,21,0.00032048123040639975,-4.0207881030984716e-05,0.0003438219278697474,25.050704472920188,0.5,12.525352236460094
