phase,flux
-0.49431988338408694,0.9986126284441624
-0.4943186197648434,0.9990846051300326
-0.4943156609237763,0.9979652934465145
-0.4942837620200857,1.003562283160884
-0.49426845739172687,1.0066212819229028
-0.4942668277638904,1.0002621243601872
-0.4942586572273831,1.0012152503366754
-0.4942573944700563,1.0037515275796176
-0.4942544352596135,0.9923077761408787
-0.494222535185732,0.9976740505213683
-0.49420723086540674,1.0039510375040777
-0.4942056029617646,0.9967267352368852
-0.49419743107055897,1.0058080732663102
-0.49419616905234437,1.0012888582378614
-0.4941932094722853,1.0011831715720443
-0.49416130841308126,1.0003886394897865
-0.4941460043389663,1.0035973580328896
-0.49414437815987927,0.9965034327160204
-0.4941362049137348,1.0032477552644656
-0.49413494363439187,1.0022219434279904
-0.4941319838082427,1.0016963131941503
-0.49410008157908836,0.9976294906862043
-0.4940847778126462,1.0031825482927006
-0.49408315323458807,1.0004557967392074
-0.4940749787566701,0.9998972167348821
-0.49407371833984526,1.000521721358314
-0.49407075802091455,1.002603896453118
-0.4940388547448549,1.0044979079456382
-0.4940235512866869,1.002262049253678
-0.49402192843234194,1.000422312907186
-0.4940137525998459,1.005936784069844
-0.49401249292213334,0.9995387064309089
-0.4940095323567517,1.0002329539296437
-0.4939776279106215,0.9997353852460756
-0.4939623247603668,1.0020656751942012
-0.49396070350753185,1.0008334687291047
-0.4939525264432624,0.9951378163643393
-0.4939512675041809,1.0007853589521276
-0.4939483065694235,1.0008623009407387
-0.49391640107614754,1.0012997724046444
-0.4939010982339264,0.9993002396179483
-0.49389947870564654,1.0015002479393544
-0.4938913002865585,0.9946379825510285
-0.4938900420863487,0.9946285861064762
-0.4938870809052607,0.999816637121539
-0.49385517430349674,0.9988032679326911
-0.493839871707486,1.0006285220859206
-0.49383825390376124,1.0024610542948307
-0.49383007425289965,0.9918011064389626
-0.4938288167916818,0.9993694018694105
-0.4938258551178122,1.0016644173836795
-0.4937939474695039,1.0023513784321014
-0.4937786453043312,1.0063660092387534
-0.4937770289783498,1.002214353247358
-0.4937688480959552,1.0008798305012692
-0.49376759137372933,1.0015098266603204
-0.49376462945376964,1.0043737689580345
-0.49373272063539075,0.9977395458535776
-0.49371741877801106,1.0033015327127712
-0.4937158041762239,1.0021346673595009
-0.4937076219390108,0.9969260182014177
-0.4937063659557768,1.003463542758805
-0.49370340378972705,0.9992342540214766
-0.49367149380115727,0.9985745425135363
-0.49365619225169094,1.0001997824036066
-0.49365457937421836,0.9995531547903591
-0.49364639578230696,0.9985012813536998
-0.4936451405381852,1.000499605728998
-0.4936421780022786,1.0029846342526254
-0.4936102669668036,1.0033224983038158
-0.4935949657256114,0.9954704431511068
-0.49359335444892716,0.9978000758213048
-0.49358516962548277,0.9974626607611673
-0.4935839152436386,0.9961714082158015
-0.4935809523381158,0.9962969554154636
-0.49354904019403256,1.001404307250014
-0.493533739199171,1.002044128815441
-0.49353212964716214,1.0040344068118991
-0.4935239434687789,1.0012738373422754
-0.4935226898258064,0.9967369486013025
-0.4935197265506673,1.0027394202429338
-0.49348781335979913,0.9954392233582353
-0.49347251267285086,1.000424461871405
-0.49347090472223176,1.0044519684423225
-0.4934627173119548,0.9971222216090608
-0.4934614644078539,0.9998151151810327
-0.49345850088650445,1.0005699333504345
-0.49342658652556565,1.0032108499619834
-0.49341128614653074,1.0012527818019994
-0.49340967991998563,1.0009967729466172
-0.4934014911550103,1.0006907671249992
